subtaskID,datapointID,answer
1,368590,0
1,370480,0
1,370870,0
1,371200,0
1,374040,0
1,374060,0
1,374520,0
1,376450,0
1,378660,0
1,384630,0
1,385710,0
1,388210,0
1,388320,0
1,388520,0
1,388880,0
1,390610,0
1,391030,0
1,392280,0
1,396710,0
1,398640,0
1,398850,0
1,402060,0
1,402530,0
1,405500,0
1,406850,0
1,408250,0
1,409320,0
1,410320,0
1,411300,0
1,414340,0
1,414870,0
1,415350,0
1,415590,0
1,416680,0
1,420060,0
1,421050,0
1,423900,0
1,424840,0
1,427570,0
1,434190,0
1,437920,0
1,445020,0
1,446100,0
1,446810,0
1,446840,0
1,447020,0
1,447290,0
1,448510,0
1,454520,0
1,461950,0
1,464060,0
1,464880,0
1,465200,0
1,465280,0
1,466300,0
1,466350,0
1,466630,0
1,469790,0
1,469820,0
1,474240,0
1,475190,0
1,481510,0
1,485870,0
1,487720,0
1,490450,0
1,493200,0
1,493520,0
1,493900,0
1,496620,0
1,501790,0
1,510420,0
1,515960,0
1,517810,0
1,520600,0
1,526140,0
1,530390,0
1,534290,0
1,537800,0
1,543460,0
1,546430,0
1,549170,0
1,552620,0
1,555220,0
1,555510,0
1,557040,0
1,557600,0
1,557750,0
1,559330,0
1,565120,0
1,575820,0
1,578650,0
1,585840,0
1,586950,0
1,589780,0
1,595140,0
1,596970,0
1,597700,0
1,598550,0
1,600130,0
1,601150,0
1,606280,0
1,606890,0
1,609110,0
1,610860,0
1,617640,0
1,621020,0
1,621220,0
1,626660,0
1,627270,0
1,628660,0
1,629000,0
1,629220,0
1,631980,0
1,633950,0
1,635200,0
1,636230,0
1,637090,0
1,637100,0
1,638000,0
1,638970,0
1,640120,0
1,641990,0
1,646050,0
1,646570,0
1,651500,0
1,651660,0
1,666140,0
1,673130,0
1,682080,0
1,682990,0
1,683320,0
1,684410,0
1,685050,0
1,686740,0
1,695330,0
1,699170,0
1,699670,0
1,699740,0
1,703320,0
1,704860,0
1,709440,0
1,714120,0
1,717310,0
1,720350,0
1,726830,0
1,728740,0
1,736850,0
1,740130,0
1,747360,0
1,757200,0
1,757320,0
1,762220,0
1,766320,0
1,767390,0
1,774241,0
1,774361,0
1,774811,0
1,780350,0
1,782330,0
1,783210,0
1,790350,0
1,809880,0
1,814380,0
1,820630,0
1,827000,0
1,828900,0
1,829280,0
1,834530,0
1,835950,0
1,838310,0
1,840390,0
1,844040,0
1,855640,0
1,859340,0
1,859580,0
1,860510,0
1,860900,0
1,865610,0
1,865680,0
1,868520,0
1,871530,0
1,872750,0
1,874040,0
1,874260,0
1,878670,0
1,882020,0
1,888630,0
1,894020,0
1,895870,0
1,910830,0
1,915100,0
1,915670,0
1,920320,0
1,924070,0
1,925940,0
1,928990,0
1,933110,0
1,945160,0
1,945360,0
1,949200,0
1,962630,0
1,962700,0
1,967390,0
1,969540,0
1,969760,0
1,973760,0
1,975470,0
1,975950,0
1,976310,0
1,981430,0
1,984800,0
1,988310,0
1,990630,0
1,992640,0
1,996770,0
1,1001140,0
1,1011390,0
1,1016120,0
1,1016920,0
1,1017900,0
1,1019310,0
1,1019590,0
1,1025600,0
1,1029690,0
1,1029890,0
1,1037130,0
1,1039360,0
1,1039890,0
1,1042490,0
1,1046790,0
1,1048740,0
1,1060600,0
1,1063730,0
1,1081510,0
1,1082680,0
1,1089830,0
1,1096410,0
1,1097130,0
1,1097350,0
1,1098170,0
1,1102100,0
1,1108590,0
1,1114290,0
1,1119600,0
1,1119700,0
1,1119980,0
1,1121560,0
1,1122120,0
1,1123450,0
1,1125130,0
1,1125910,0
1,1126750,0
1,1127970,0
1,1139900,0
1,1145360,0
1,1154040,0
1,1157220,0
1,1162350,0
1,1164940,0
1,1172380,0
1,1178210,0
1,1203220,0
1,1210150,0
1,1211930,0
1,1227690,0
1,1233570,0
1,1238000,0
1,1239950,0
1,1243890,0
1,1244090,0
1,1276790,0
1,1299690,0
1,1306720,0
1,1307580,0
1,1346020,0
1,1368030,0
1,1384160,0
1,1424330,0
1,1432850,0
1,1451120,0
1,1457080,0
1,1593500,0
1,1611910,0
1,1619230,0
1,1649010,0
1,1658150,0
1,1693980,0
1,1736290,0
1,1796220,0
1,1811040,0
1,1837750,0
1,1902690,0
1,2079180,0
1,2103680,0
1,2187220,0
1,2231190,0
1,2396240,0
2,100,0
2,130,0
2,240,0
2,550,0
2,620,0
2,1500,0
2,1610,0
2,1640,0
2,1670,0
2,2400,0
2,2450,0
2,2520,0
2,2610,0
2,2630,0
2,2800,0
2,3010,0
2,3170,0
2,3270,0
2,3990,0
2,4500,0
2,4800,0
2,6870,0
2,6900,0
2,7520,0
2,7620,0
2,7770,0
2,7830,0
2,7840,0
2,7940,0
2,8190,0
2,9010,0
2,9200,0
2,9500,0
2,9710,0
2,9730,0
2,9760,0
2,9980,0
2,10090,0
2,10130,0
2,10180,0
2,10680,0
2,12640,0
2,12770,0
2,12810,0
2,15000,0
2,15130,0
2,15210,0
2,16450,0
2,18040,0
2,18450,0
2,19030,0
2,20710,0
2,21690,0
2,21800,0
2,22180,0
2,22310,0
2,22380,0
2,22650,0
2,23460,0
2,24720,0
2,25808,0
2,25860,0
2,25980,0
2,31860,0
2,32450,0
2,32640,0
2,33229,0
2,33610,0
2,33990,0
2,34330,0
2,34410,0
2,34450,0
2,35140,0
2,35720,0
2,37400,0
2,38420,0
2,38740,0
2,39160,0
2,39500,0
2,40100,0
2,40420,0
2,40970,0
2,41050,0
2,41730,0
2,42140,0
2,42670,0
2,42910,0
2,42950,0
2,43600,0
2,44690,0
2,45450,0
2,45700,0
2,46000,0
2,46540,0
2,46770,0
2,47780,0
2,48190,0
2,48700,0
2,48720,0
2,50000,0
2,55000,0
2,55150,0
2,57300,0
2,58230,0
2,58560,0
2,65540,0
2,70650,0
2,73010,0
2,73210,0
2,80310,0
2,94620,0
2,96800,0
2,97110,0
2,98800,0
2,102400,0
2,105800,0
2,108500,0
2,110800,0
2,115110,0
2,115120,0
2,200170,0
2,200670,0
2,201271,0
2,203350,0
2,203650,0
2,204030,0
2,204100,0
2,204390,0
2,204450,0
2,205910,0
2,206420,0
2,206760,0
2,207170,0
2,208670,0
2,209370,0
2,209630,0
2,209670,0
2,210970,0
2,211360,0
2,211740,0
2,214170,0
2,214830,0
2,214970,0
2,215670,0
2,218680,0
2,219150,0
2,219680,0
2,221380,0
2,221540,0
2,221810,0
2,222730,0
2,224300,0
2,224940,0
2,226280,0
2,226560,0
2,227300,0
2,228320,0
2,229580,0
2,230070,0
2,232050,0
2,232790,0
2,233230,0
2,233310,0
2,234390,0
2,235820,0
2,235980,0
2,236490,0
2,236850,0
2,237350,0
2,237740,0
2,238210,0
2,238460,0
2,239350,0
2,241000,0
2,241910,0
2,242640,0
2,243780,0
2,243930,0
2,244710,0
2,244810,0
2,245280,0
2,245450,0
2,245620,0
2,247140,0
2,248510,0
2,248610,0
2,248820,0
2,248860,0
2,250320,0
2,250380,0
2,250680,0
2,250700,0
2,251130,0
2,251150,0
2,251290,0
2,251830,0
2,252310,0
2,252330,0
2,252490,0
2,252670,0
2,253230,0
2,253330,0
2,253840,0
2,254820,0
2,256460,0
2,257850,0
2,257990,0
2,258520,0
2,260550,0
2,261680,0
2,261900,0
2,262960,0
2,263860,0
2,264060,0
2,265120,0
2,266510,0
2,269650,0
2,270070,0
2,270790,0
2,274230,0
2,274310,0
2,274500,0
2,275570,0
2,275670,0
2,277630,0
2,281640,0
2,281750,0
2,282560,0
2,283290,0
2,283310,0
2,283680,0
2,285330,0
2,286750,0
2,287020,0
2,289130,0
2,289240,0
2,290790,0
2,292030,0
2,293660,0
2,294440,0
2,296550,0
2,297570,0
2,298050,0
2,299480,0
2,299950,0
2,300060,0
2,300340,0
2,301860,0
2,302710,0
2,303260,0
2,306440,0
2,306640,0
2,307590,0
2,307780,0
2,307960,0
2,308420,0
2,311260,0
2,312440,0
2,312520,0
2,312660,0
2,313160,0
2,314340,0
2,314810,0
2,315460,0
2,317370,0
2,319470,0
2,319510,0
2,321800,0
2,322330,0
2,323190,0
2,324260,0
2,327060,0
2,327410,0
2,327890,0
2,330820,0
2,331690,0
2,331760,0
2,334100,0
2,335000,0
2,336130,0
2,340000,0
2,343100,0
2,345660,0
2,346090,0
2,346110,0
2,349690,0
2,349890,0
2,350970,0
2,352550,0
2,353190,0
2,354400,0
2,354740,0
2,355310,0
2,355530,0
2,355790,0
2,357310,0
2,359630,0
2,361990,0
2,362960,0
2,363680,0
2,365770,0
2,366910,0
2,368390,0
2,368590,0
2,370480,0
2,370870,0
2,371200,0
2,374040,0
2,374060,0
2,374520,0
2,376450,0
2,378660,0
2,384630,0
2,385710,0
2,388210,0
2,388320,0
2,388520,0
2,388880,0
2,390610,0
2,391030,0
2,392280,0
2,396710,0
2,398640,0
2,398850,0
2,402060,0
2,402530,0
2,405500,0
2,406850,0
2,408250,0
2,409320,0
2,410320,0
2,411300,0
2,414340,0
2,414870,0
2,415350,0
2,415590,0
2,416680,0
2,420060,0
2,421050,0
2,423900,0
2,424840,0
2,427570,0
2,434190,0
2,437920,0
2,445020,0
2,446100,0
2,446810,0
2,446840,0
2,447020,0
2,447290,0
2,448510,0
2,454520,0
2,461950,0
2,464060,0
2,464880,0
2,465200,0
2,465280,0
2,466300,0
2,466350,0
2,466630,0
2,469790,0
2,469820,0
2,474240,0
2,475190,0
2,481510,0
2,485870,0
2,487720,0
2,490450,0
2,493200,0
2,493520,0
2,493900,0
2,496620,0
2,501790,0
2,510420,0
2,515960,0
2,517810,0
2,520600,0
2,526140,0
2,530390,0
2,534290,0
2,537800,0
2,543460,0
2,546430,0
2,549170,0
2,552620,0
2,555220,0
2,555510,0
2,557040,0
2,557600,0
2,557750,0
2,559330,0
2,565120,0
2,575820,0
2,578650,0
2,585840,0
2,586950,0
2,589780,0
2,595140,0
2,596970,0
2,597700,0
2,598550,0
2,600130,0
2,601150,0
2,606280,0
2,606890,0
2,609110,0
2,610860,0
2,617640,0
2,621020,0
2,621220,0
2,626660,0
2,627270,0
2,628660,0
2,629000,0
2,629220,0
2,631980,0
2,633950,0
2,635200,0
2,636230,0
2,637090,0
2,637100,0
2,638000,0
2,638970,0
2,640120,0
2,641990,0
2,646050,0
2,646570,0
2,651500,0
2,651660,0
2,666140,0
2,673130,0
2,682080,0
2,682990,0
2,683320,0
2,684410,0
2,685050,0
2,686740,0
2,695330,0
2,699170,0
2,699670,0
2,699740,0
2,703320,0
2,704860,0
2,709440,0
2,714120,0
2,717310,0
2,720350,0
2,726830,0
2,728740,0
2,736850,0
2,740130,0
2,747360,0
2,757200,0
2,757320,0
2,762220,0
2,766320,0
2,767390,0
2,774241,0
2,774361,0
2,774811,0
2,780350,0
2,782330,0
2,783210,0
2,790350,0
2,809880,0
2,814380,0
2,820630,0
2,827000,0
2,828900,0
2,829280,0
2,834530,0
2,835950,0
2,838310,0
2,840390,0
2,844040,0
2,855640,0
2,859340,0
2,859580,0
2,860510,0
2,860900,0
2,865610,0
2,865680,0
2,868520,0
2,871530,0
2,872750,0
2,874040,0
2,874260,0
2,878670,0
2,882020,0
2,888630,0
2,894020,0
2,895870,0
2,910830,0
2,915100,0
2,915670,0
2,920320,0
2,924070,0
2,925940,0
2,928990,0
2,933110,0
2,945160,0
2,945360,0
2,949200,0
2,962630,0
2,962700,0
2,967390,0
2,969540,0
2,969760,0
2,973760,0
2,975470,0
2,975950,0
2,976310,0
2,981430,0
2,984800,0
2,988310,0
2,990630,0
2,992640,0
2,996770,0
2,1001140,0
2,1011390,0
2,1016120,0
2,1016920,0
2,1017900,0
2,1019310,0
2,1019590,0
2,1025600,0
2,1029690,0
2,1029890,0
2,1037130,0
2,1039360,0
2,1039890,0
2,1042490,0
2,1046790,0
2,1048740,0
2,1060600,0
2,1063730,0
2,1081510,0
2,1082680,0
2,1089830,0
2,1096410,0
2,1097130,0
2,1097350,0
2,1098170,0
2,1102100,0
2,1108590,0
2,1114290,0
2,1119600,0
2,1119700,0
2,1119980,0
2,1121560,0
2,1122120,0
2,1123450,0
2,1125130,0
2,1125910,0
2,1126750,0
2,1127970,0
2,1139900,0
2,1145360,0
2,1154040,0
2,1157220,0
2,1162350,0
2,1164940,0
2,1172380,0
2,1178210,0
2,1203220,0
2,1210150,0
2,1211930,0
2,1227690,0
2,1233570,0
2,1238000,0
2,1239950,0
2,1243890,0
2,1244090,0
2,1276790,0
2,1299690,0
2,1306720,0
2,1307580,0
2,1346020,0
2,1368030,0
2,1384160,0
2,1424330,0
2,1432850,0
2,1451120,0
2,1457080,0
2,1593500,0
2,1611910,0
2,1619230,0
2,1649010,0
2,1658150,0
2,1693980,0
2,1736290,0
2,1796220,0
2,1811040,0
2,1837750,0
2,1902690,0
2,2079180,0
2,2103680,0
2,2187220,0
2,2231190,0
2,2396240,0
