subtaskID,datapointID,answer
5,18834955,196.0
5,13439821,60.0
5,18450755,21.0
5,15297308,43.0
5,11275491,51.0
5,11126268,209.0
5,17499855,5.0
5,15740386,113.0
5,10890510,137.0
5,19536090,30.0
5,17551114,78.0
5,16518456,75.0
5,12528072,47.0
5,17285679,88.0
5,11907551,52.0
5,11541562,109.0
5,18176641,102.0
5,11692750,22.0
5,12823734,20.0
5,19188007,37.0
5,15581071,90.0
5,17813684,108.0
5,14011540,48.0
5,11264158,91.0
5,16594775,105.0
5,13705508,83.0
5,11877426,38.0
5,19866430,193.0
5,11754581,65.0
5,13060087,182.0
5,19917787,90.0
5,11790615,41.0
5,15353445,184.0
5,18710987,199.0
5,19595247,176.0
5,18448080,105.0
5,19549987,82.0
5,14365768,89.0
5,17552338,84.0
5,16915381,74.0
5,16002571,208.0
5,13004444,168.0
5,16819064,5.0
5,17017700,130.0
5,12508360,170.0
5,15402342,184.0
5,16755976,22.0
5,17537770,21.0
5,10024532,43.0
5,17444981,180.0
5,16486205,7.0
5,13724082,72.0
5,11390594,139.0
5,15126338,24.0
5,12859082,73.0
5,12685054,231.0
5,15284867,173.0
5,13531243,142.0
5,13952760,183.0
5,15708155,109.0
5,17603335,207.0
5,11601952,40.0
5,11955633,44.0
5,14855731,82.0
5,17840335,50.0
5,15325109,92.0
5,13581119,134.0
5,16677705,148.0
5,12094559,28.0
5,17544745,134.0
5,16280456,72.0
5,18557816,101.0
5,13717383,72.0
5,19206216,68.0
5,13275235,56.0
5,17062945,8.0
5,15154342,31.0
5,15372564,150.0
5,15264601,72.0
5,18703308,82.0
5,16557786,119.0
5,15381496,23.0
5,18057181,199.0
5,17244118,34.0
5,10918735,11.0
5,14784975,87.0
5,14707792,14.0
5,12625925,8.0
5,11396446,8.0
5,14693952,54.0
5,16783172,125.0
5,12940540,219.0
5,18886629,88.0
5,16282341,117.0
5,17120658,21.0
5,18436826,19.0
5,13993293,130.0
5,14333587,52.0
5,18157346,32.0
5,16630436,49.0
5,12544528,9.0
5,16711357,23.0
5,11438547,157.0
5,17621107,46.0
5,13648998,11.0
5,11488373,19.0
5,19876880,186.0
5,11031105,92.0
5,19287279,95.0
5,14018168,109.0
5,10748485,9.0
5,17800524,46.0
5,11577645,121.0
5,16606738,74.0
5,14524071,230.0
5,15569252,195.0
5,11209368,20.0
5,19884433,122.0
5,16182847,65.0
5,16190465,127.0
5,11551381,63.0
5,16726083,29.0
5,16361546,215.0
5,12772229,144.0
5,17933676,106.0
5,13633470,170.0
5,17140133,104.0
5,15502888,19.0
5,10773809,118.0
5,12143206,78.0
5,19928569,74.0
5,13059472,41.0
5,14505657,186.0
5,16065704,34.0
5,15620975,52.0
5,14090060,103.0
5,17071722,183.0
5,15638062,196.0
5,18567239,53.0
5,16838476,8.0
5,13602949,34.0
5,12664418,38.0
5,11643863,57.0
5,15405311,199.0
5,14340817,101.0
5,13920685,74.0
5,18468151,161.0
5,18288565,193.0
5,18893427,138.0
5,19171424,47.0
5,13325992,110.0
5,10420513,162.0
5,13056465,72.0
5,12989515,3.0
5,15839894,130.0
5,16743693,214.0
5,17757572,31.0
5,13599191,51.0
5,18750212,14.0
5,14565252,131.0
5,19596964,74.0
5,10522660,11.0
5,14508404,119.0
5,10157722,11.0
5,18720583,192.0
5,13600092,133.0
5,11460469,83.0
5,10211651,100.0
5,10285749,180.0
5,11714883,49.0
5,10387714,106.0
5,16394867,14.0
5,10539993,36.0
5,11466227,121.0
5,16067519,40.0
5,10153634,210.0
5,19287759,165.0
5,12459992,49.0
5,13688825,109.0
5,12571479,108.0
5,16988763,142.0
5,15644082,46.0
5,12028491,60.0
5,16987189,76.0
5,19162034,109.0
5,15946455,64.0
5,12793069,168.0
5,18863989,21.0
5,18374621,20.0
5,18731530,33.0
5,13420481,152.0
5,13100619,106.0
5,13340271,29.0
5,13340241,24.0
5,14457241,54.0
5,12941537,106.0
5,14959313,6.0
5,18090813,60.0
5,15523047,80.0
5,17993440,54.0
5,17164452,42.0
5,12757736,57.0
5,13786166,25.0
5,17604950,13.0
5,11434216,17.0
5,14450070,2.0
5,13777657,167.0
5,15886505,101.0
5,17138415,201.0
5,11935699,229.0
5,14824148,87.0
5,11986136,84.0
5,12432221,192.0
5,14640211,82.0
5,11897307,100.0
5,13856177,6.0
5,10574325,62.0
5,13266243,161.0
5,15529015,31.0
5,10072976,178.0
5,18933605,150.0
5,13603620,105.0
5,13445073,80.0
5,14080154,109.0
5,16205704,134.0
5,10693778,20.0
5,19323335,94.0
5,13848826,89.0
5,13884548,58.0
5,10587584,49.0
5,18065129,8.0
5,16913021,156.0
5,16702354,57.0
5,15824904,108.0
5,13344050,115.0
5,17580254,71.0
5,15685526,214.0
5,13039661,89.0
5,18586925,188.0
5,15576113,252.0
5,19375141,155.0
5,16694676,109.0
5,13835087,29.0
5,16259053,9.0
5,16498944,94.0
5,11292568,156.0
5,10020017,62.0
5,10910225,35.0
5,17946518,182.0
5,13505915,35.0
5,11007329,76.0
5,13712094,41.0
5,17995892,94.0
5,17363915,17.0
5,13418066,113.0
5,15395187,212.0
5,12689171,185.0
5,17619111,13.0
5,11111864,62.0
5,17907212,56.0
5,17404107,30.0
5,16806257,116.0
5,15424186,76.0
5,11224313,111.0
5,10664035,40.0
5,10660238,48.0
5,10196902,64.0
5,16784301,137.0
5,14839368,79.0
5,17427573,64.0
5,18557561,118.0
5,14978675,69.0
5,12178337,175.0
5,19463444,171.0
5,18003086,130.0
5,18011705,88.0
5,18609652,66.0
5,12640980,21.0
5,19278649,50.0
5,13124716,26.0
5,19246830,116.0
5,17211799,81.0
5,19113292,193.0
5,14025178,51.0
5,10264634,47.0
5,19390875,7.0
5,17951389,74.0
5,16491591,12.0
5,11183357,206.0
5,11182154,102.0
5,10324890,157.0
5,13674580,77.0
5,18715496,17.0
5,16614243,20.0
5,12492743,157.0
5,15115764,176.0
5,12212390,88.0
5,14106041,115.0
5,18581496,137.0
5,16944003,135.0
5,16042856,72.0
5,14157184,35.0
5,18023166,8.0
5,13076521,121.0
5,13235889,19.0
5,19236065,130.0
5,18609449,130.0
5,18097581,190.0
5,13713618,28.0
5,15651260,44.0
5,18663752,197.0
5,17645999,89.0
5,11123367,11.0
5,16686123,178.0
5,17967445,146.0
5,19805700,15.0
5,13782587,45.0
5,11886308,182.0
5,15676609,39.0
5,11185403,192.0
5,12803220,11.0
5,13770313,20.0
5,17522821,142.0
5,19776046,205.0
5,15719420,181.0
5,18319225,54.0
5,12076075,32.0
5,19180237,137.0
5,10408742,225.0
5,13087325,8.0
5,11769903,39.0
5,10752745,6.0
5,14821297,45.0
5,10772399,266.0
5,12407086,11.0
5,11127351,51.0
5,15837100,97.0
5,14545182,26.0
5,16016396,112.0
5,17146357,12.0
5,13256736,49.0
5,14216138,143.0
5,14701673,56.0
5,11134969,157.0
5,12385786,9.0
5,10837809,124.0
5,14526073,124.0
5,10652326,154.0
5,10258535,201.0
5,17040174,38.0
5,10757752,53.0
5,16843490,211.0
5,15582287,30.0
5,14250390,153.0
5,14806334,70.0
5,10625848,210.0
5,10578948,108.0
5,11961698,67.0
5,11499460,17.0
5,19903249,98.0
5,19330869,15.0
5,13474816,70.0
5,16193075,26.0
5,12000656,67.0
5,18347183,64.0
5,15339233,3.0
5,16828456,79.0
5,13000045,66.0
5,14080744,70.0
5,16428584,35.0
5,18481194,169.0
5,11227552,12.0
5,17316651,59.0
5,13333307,62.0
5,10252634,23.0
5,18695655,5.0
5,18665048,5.0
5,16730124,15.0
5,16231827,135.0
5,11917559,178.0
5,16840126,19.0
5,11976117,68.0
5,13954641,21.0
5,13647759,50.0
5,15147321,179.0
5,15101589,13.0
5,10433921,194.0
5,13293493,88.0
5,19577504,10.0
5,15735838,81.0
5,18442309,24.0
5,13066498,155.0
5,17469173,179.0
5,19579809,172.0
5,13254997,123.0
5,10719858,184.0
5,18427928,150.0
5,13777887,178.0
5,11145396,146.0
5,16297888,202.0
5,19870086,36.0
5,17973811,144.0
5,15688364,159.0
5,11403023,167.0
5,17175628,72.0
5,16801836,124.0
5,18690190,122.0
5,10679574,157.0
5,16027618,13.0
5,13447521,248.0
5,12668017,74.0
5,15467028,180.0
5,13987318,58.0
5,12251009,136.0
5,15983344,70.0
5,11626079,40.0
5,11895465,41.0
5,17885241,13.0
5,17167096,155.0
5,11519009,117.0
5,16116547,66.0
5,16255198,28.0
5,13695538,184.0
5,14139725,77.0
5,11852308,84.0
5,19486187,92.0
5,12615468,159.0
5,11799772,118.0
5,17216441,33.0
5,12354924,67.0
5,19855775,185.0
5,16221437,149.0
5,14711095,10.0
5,14896158,181.0
5,18802617,169.0
5,19484612,92.0
5,10875764,130.0
5,14771776,101.0
5,17968647,89.0
5,15149196,96.0
5,12868053,6.0
5,12752294,188.0
5,11539382,41.0
5,18310270,191.0
5,18616446,10.0
5,11204849,26.0
5,12386338,148.0
5,19390081,117.0
5,13532628,11.0
5,18395403,137.0
5,10335270,123.0
5,16333560,170.0
5,17695838,80.0
5,14270825,32.0
5,14641587,164.0
5,10300011,18.0
5,12691658,76.0
5,13614624,12.0
5,13291915,226.0
5,10800990,53.0
5,13057536,96.0
5,14325469,177.0
5,10326650,18.0
5,19263430,21.0
5,15799596,56.0
5,13698330,159.0
5,19101859,111.0
5,17453179,61.0
5,10280257,146.0
5,10426349,92.0
5,17603698,53.0
5,17473332,74.0
5,17470555,28.0
5,14262321,119.0
5,12927376,57.0
5,19593226,26.0
5,15116499,80.0
5,10697428,35.0
5,15671796,4.0
5,17901625,2.0
5,18233928,61.0
5,19884130,203.0
5,15129031,143.0
5,11160923,130.0
5,10488128,75.0
5,17581295,201.0
5,17208086,67.0
5,15521709,52.0
5,10626203,52.0
5,13400177,79.0
5,13919809,169.0
5,14234232,63.0
5,10028780,77.0
5,10540926,61.0
5,15443240,223.0
5,10683711,141.0
5,17388068,140.0
5,13775465,93.0
5,12671987,111.0
5,14110534,60.0
5,17131884,30.0
5,17762788,127.0
5,11222613,12.0
5,11184453,10.0
5,11693744,109.0
5,15809434,71.0
5,12787102,105.0
5,18047962,13.0
5,15797305,45.0
5,10651356,156.0
5,15253251,49.0
5,15034515,126.0
5,11141025,4.0
5,18218355,119.0
5,17941358,20.0
5,12107751,22.0
5,13370882,208.0
5,13885303,98.0
5,19929195,19.0
5,16246481,41.0
5,14284339,25.0
5,17784068,19.0
5,16864285,75.0
5,18304419,162.0
5,16318226,65.0
5,19149823,116.0
5,11396322,19.0
5,15228115,30.0
5,11776074,20.0
5,11194130,185.0
5,16823585,104.0
5,13608187,163.0
5,15449139,132.0
5,11141219,131.0
5,12951148,180.0
5,10250475,97.0
5,12705903,148.0
5,11983925,55.0
5,14168268,213.0
5,14526211,43.0
5,10338906,58.0
5,10650349,21.0
5,14535709,83.0
5,10515522,100.0
5,17340116,88.0
5,15941545,63.0
5,14490171,135.0
5,13109885,192.0
5,12164220,160.0
5,17580022,26.0
5,19440233,57.0
5,12030616,64.0
5,11575784,67.0
5,11326830,122.0
5,10590765,110.0
5,14414496,48.0
5,12646743,26.0
5,10044030,180.0
5,15562723,63.0
5,18357150,23.0
5,15595197,68.0
5,13473706,99.0
5,12234447,39.0
5,14330210,35.0
5,15438938,9.0
5,19930117,81.0
5,18256462,143.0
5,13771544,9.0
5,11330250,17.0
5,11401868,208.0
5,11489098,102.0
5,16599617,165.0
5,19902630,195.0
5,13064141,142.0
5,12464850,43.0
5,11055225,90.0
5,18747756,14.0
5,19923669,2.0
5,10837793,56.0
5,14449007,12.0
5,11721128,165.0
5,15351170,110.0
5,15152578,5.0
5,19531492,36.0
5,11461833,56.0
5,12386684,102.0
5,15335973,27.0
5,14729590,27.0
5,13517596,15.0
5,12469143,34.0
5,17281627,99.0
5,17479757,8.0
5,17647110,179.0
5,11383161,112.0
5,15869723,19.0
5,11170599,76.0
5,13828791,6.0
5,10068396,128.0
5,16739169,8.0
5,19439155,7.0
5,14775647,29.0
5,14623070,119.0
5,14254415,181.0
5,16194704,119.0
5,11891700,138.0
5,16545426,120.0
5,11030070,3.0
5,11885200,12.0
5,15507728,144.0
5,17571006,3.0
5,12485114,41.0
5,15184022,32.0
5,12564633,43.0
5,14076859,101.0
5,16399901,73.0
5,10288746,98.0
5,11027066,25.0
5,15309367,76.0
5,10985377,20.0
5,17491113,131.0
5,19198039,9.0
5,18083162,68.0
5,17455959,28.0
5,19263091,35.0
5,17807291,4.0
5,13545843,3.0
5,18120896,39.0
5,19611376,48.0
5,14102172,39.0
5,11570653,93.0
5,12076838,132.0
5,13403680,18.0
5,14022979,171.0
5,19265312,81.0
5,19687447,138.0
5,10117681,256.0
5,19323323,56.0
5,16784875,110.0
5,19626904,210.0
5,11156542,63.0
5,16327817,8.0
5,15316949,103.0
5,17684243,120.0
5,17272538,4.0
5,15876239,175.0
5,19674610,37.0
5,14623263,184.0
5,16957143,92.0
5,12055453,110.0
5,13460239,122.0
5,15241364,89.0
5,10292822,45.0
5,15057245,198.0
5,19047835,69.0
5,10201619,78.0
5,15533816,77.0
5,11677554,148.0
5,17103446,21.0
5,13278106,41.0
5,16895588,186.0
5,14128486,216.0
5,15916234,159.0
5,15694837,97.0
5,19533813,89.0
5,14291799,18.0
5,10046234,139.0
5,17321957,101.0
5,16571009,134.0
5,11378149,155.0
5,16735987,43.0
5,15019770,60.0
5,12768149,61.0
5,19704567,85.0
5,13117579,48.0
5,18490494,96.0
5,16435400,99.0
5,15397869,73.0
5,13580920,72.0
5,17818142,82.0
5,17261510,10.0
5,13117699,171.0
5,11173286,22.0
5,19341462,37.0
5,15822364,22.0
5,15793708,62.0
5,19467443,93.0
5,18335299,55.0
5,12362756,32.0
5,19061466,104.0
5,13075455,167.0
5,18046883,115.0
5,15635492,173.0
5,13226331,49.0
5,19417282,93.0
5,14798243,90.0
5,13719936,80.0
5,15068607,63.0
5,15776062,124.0
5,15825863,7.0
5,11624077,51.0
5,13757285,103.0
5,19209733,93.0
5,13545361,110.0
5,10572763,105.0
5,15692822,35.0
5,14575693,45.0
5,10153480,46.0
5,16581669,92.0
5,11731755,204.0
5,10696486,25.0
5,15432198,165.0
5,13921452,170.0
5,10013882,14.0
5,14814971,146.0
5,17674269,23.0
5,10768653,69.0
5,14428699,60.0
5,19606867,22.0
5,15367321,70.0
5,17223195,64.0
5,18244602,198.0
5,10814160,156.0
5,13113741,78.0
5,11769359,10.0
5,10941600,37.0
5,11424215,169.0
5,14434013,129.0
5,12439551,168.0
5,15457623,32.0
5,14056325,225.0
5,10750772,82.0
5,13564841,154.0
5,13987851,57.0
5,11788968,20.0
5,13087084,169.0
5,10836953,31.0
5,19700195,79.0
5,11187151,151.0
5,16530733,69.0
5,19573156,118.0
5,19153982,194.0
5,11684834,164.0
5,12378807,183.0
5,13437669,9.0
5,15387149,83.0
5,12626325,229.0
5,15167420,157.0
5,16534110,24.0
5,10020368,38.0
5,17357066,157.0
5,17503728,77.0
5,11356595,26.0
5,10816626,86.0
5,13531444,90.0
5,12918539,65.0
5,13679881,12.0
5,16901819,41.0
5,11526216,141.0
5,14042465,142.0
5,17475382,81.0
5,15858398,71.0
5,15559115,143.0
5,16487643,110.0
5,11341181,2.0
5,14274480,82.0
5,12181996,58.0
5,16915143,195.0
5,19471756,28.0
5,19083881,28.0
5,12340707,105.0
5,12658380,193.0
5,19657260,16.0
5,15950520,8.0
5,17795018,164.0
5,18251195,106.0
5,11022237,114.0
5,11830359,63.0
5,12449540,227.0
5,15920115,189.0
5,14317396,67.0
5,19097870,12.0
5,10228565,10.0
5,19060454,102.0
5,12492198,33.0
5,18713617,89.0
5,15142192,160.0
5,18557811,128.0
5,14584962,142.0
5,18104475,12.0
5,11741166,186.0
5,15395918,171.0
5,18898091,29.0
5,14281978,18.0
5,12811939,152.0
5,15294669,50.0
5,16361536,15.0
5,12162135,33.0
5,16002371,108.0
5,14647387,152.0
5,15315521,30.0
5,14879979,35.0
5,17964265,38.0
5,17490159,22.0
5,18190007,101.0
5,13534048,12.0
5,19871758,117.0
5,16138522,20.0
5,13992137,150.0
5,10876125,78.0
5,12149605,35.0
5,10618260,12.0
5,19456818,61.0
5,19254310,26.0
5,13591165,71.0
5,11557134,124.0
5,16398210,53.0
5,10489424,77.0
5,19031096,10.0
5,14134038,101.0
5,10134511,75.0
5,17461500,40.0
5,18972763,26.0
5,10683113,49.0
5,14680690,79.0
5,10421422,66.0
5,15546667,166.0
5,16384794,131.0
5,10014515,37.0
5,13124424,86.0
5,17641244,121.0
5,10965339,62.0
5,13613817,63.0
5,17996502,13.0
5,15607088,157.0
5,19164799,131.0
5,18369171,131.0
5,16621074,17.0
5,14517446,119.0
5,16459156,97.0
5,16185766,106.0
5,18314931,41.0
5,13338039,136.0
5,12326395,38.0
5,15242219,197.0
5,10570155,191.0
5,13184083,233.0
5,19627063,23.0
5,15814922,73.0
5,13481979,116.0
5,16924538,199.0
5,10350432,50.0
5,13345188,179.0
5,18505208,209.0
5,10327988,51.0
5,17294108,70.0
5,12164222,188.0
5,18026578,85.0
5,11643295,80.0
5,16540389,189.0
5,13645476,95.0
5,15801438,230.0
5,12317872,101.0
5,11343832,109.0
5,18488046,178.0
5,14919629,57.0
5,16163810,12.0
5,17585763,108.0
5,18493316,84.0
5,11255341,178.0
5,10100197,145.0
5,19302532,103.0
5,12313506,7.0
5,19818659,167.0
5,13289079,7.0
5,15505673,140.0
5,18535647,59.0
5,10636936,99.0
5,10998314,25.0
5,10748741,89.0
5,19407964,12.0
5,14735685,212.0
5,13212378,99.0
5,11414626,105.0
5,14897353,71.0
5,17203865,25.0
5,10776413,159.0
5,12285104,117.0
5,11507240,202.0
5,13573791,11.0
5,13034356,96.0
5,10512741,92.0
5,12337569,15.0
5,14467823,101.0
5,15303201,90.0
5,13940590,94.0
5,17278209,79.0
5,15529181,112.0
5,11053374,50.0
5,10568406,67.0
5,12752735,134.0
5,16887439,69.0
5,17362737,52.0
5,11974096,72.0
5,17806735,16.0
5,12593779,108.0
5,16062868,54.0
5,10840798,142.0
5,11217409,98.0
5,10957774,21.0
5,19917566,55.0
5,17849763,135.0
5,17055708,47.0
5,15146784,180.0
5,16673158,93.0
5,15615006,64.0
5,14144094,11.0
5,18809970,130.0
5,12290506,35.0
5,12442911,49.0
5,15762401,148.0
5,16414584,95.0
5,15117490,97.0
5,12033963,163.0
5,18667101,77.0
5,16182298,54.0
5,16519988,148.0
5,18123763,36.0
5,13152641,85.0
5,17118372,20.0
5,13846186,78.0
5,17712242,52.0
5,10670189,206.0
5,14661843,50.0
5,12642027,116.0
5,17692087,245.0
5,10590331,200.0
5,13632419,152.0
5,16247462,175.0
5,11413986,134.0
5,16447213,78.0
5,14472022,102.0
5,13530273,212.0
5,18534554,16.0
5,12053690,138.0
5,16077406,12.0
5,12498976,210.0
5,18640109,20.0
5,17972545,50.0
5,17767631,54.0
5,13726063,173.0
5,19927200,106.0
5,15820772,193.0
5,19295195,53.0
5,12301038,172.0
5,16810366,76.0
5,16581650,9.0
5,14860278,30.0
5,18253591,98.0
5,16465615,4.0
5,10613982,87.0
5,19741855,103.0
5,16081638,65.0
5,11611546,134.0
5,12271222,171.0
5,10692785,59.0
5,15336635,42.0
5,14486931,105.0
5,15157306,32.0
5,13092026,29.0
5,16051554,176.0
5,19241743,166.0
5,19604437,154.0
5,11418173,81.0
5,17929599,208.0
5,14863815,38.0
5,13476871,234.0
5,11952300,166.0
5,17146724,24.0
5,13114604,47.0
5,19810935,153.0
5,18146889,20.0
5,16913565,111.0
5,18904436,217.0
5,14268761,74.0
5,13370126,105.0
5,15814212,80.0
5,18748015,86.0
5,16144515,72.0
5,16571569,188.0
5,11481222,204.0
5,15443567,5.0
5,12735892,146.0
5,17913781,142.0
5,19223155,30.0
5,15982368,128.0
5,15025623,33.0
5,13122689,8.0
5,15020614,190.0
5,17334990,30.0
5,11996750,35.0
5,18423089,198.0
5,19914423,147.0
5,15431625,27.0
5,12808543,73.0
5,12035050,135.0
5,19020086,82.0
5,15173138,99.0
5,13277989,42.0
5,15116033,142.0
5,13468507,127.0
5,10404148,39.0
5,13616020,167.0
5,16583666,19.0
5,10534221,49.0
5,14862392,165.0
5,13250862,24.0
5,17786931,28.0
5,19327424,10.0
5,18053386,207.0
5,17385529,6.0
5,17420024,134.0
5,16435957,181.0
5,11125155,231.0
5,11109348,208.0
5,13835999,98.0
5,12316661,47.0
5,11264857,114.0
5,13403096,107.0
5,14437091,30.0
5,12455822,37.0
5,17527579,17.0
5,10483147,5.0
5,12581930,110.0
5,18360308,163.0
5,14317433,12.0
5,17555415,68.0
5,16000348,78.0
5,17543772,69.0
5,11198823,157.0
5,15929957,23.0
5,10029283,169.0
5,16030389,177.0
5,10159698,53.0
5,17163975,43.0
5,15613086,126.0
5,14527870,118.0
5,13043909,133.0
5,10409323,192.0
5,10483083,106.0
5,10278209,113.0
5,18427134,218.0
5,14936913,77.0
5,19015061,7.0
5,13230812,152.0
5,19649571,206.0
5,19111574,188.0
5,15944181,132.0
5,14680888,21.0
5,13098248,23.0
5,11111946,47.0
5,11271537,54.0
5,12133833,58.0
5,14810869,142.0
5,13897832,152.0
5,16851786,108.0
5,12195790,65.0
5,19800068,152.0
5,14539746,15.0
5,13794336,14.0
5,10708946,194.0
5,12607296,149.0
5,13628657,193.0
5,14367405,159.0
5,16126751,129.0
5,18136071,68.0
5,14803387,23.0
5,11050843,199.0
5,19225455,101.0
5,17876911,19.0
5,14857521,36.0
5,14185910,89.0
5,12379970,95.0
5,17146058,107.0
5,14478823,92.0
5,16727533,246.0
5,16356048,18.0
5,11020941,27.0
5,18789619,8.0
5,16450349,13.0
5,10439176,13.0
5,11896131,9.0
5,11263414,114.0
5,14510596,201.0
5,10811492,64.0
5,17091484,13.0
5,15408307,77.0
5,14435543,64.0
5,17755692,99.0
5,12576313,22.0
5,10212725,105.0
5,13439846,56.0
5,19935702,86.0
5,12514678,30.0
5,18790504,152.0
5,15065097,111.0
5,10030155,157.0
5,17091491,76.0
5,18434125,146.0
